Order_ID,Order_Date,Customer_Name,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Amount,Payment_Method,Order_Status
ORD00462,2025-04-08,,Home Appliances,West,Mobile App,4,13225.87,0.05,50258.31,36236.66,Credit Card,Cancelled
ORD00463,2025-12-12,Rahul,Furniture,West,Mobile App,8,17608.38,0.15,119736.98,97567.34,Cash,Pending
ORD00464,2025-10-01,,Office Supplies,West,Mobile App,8,23347.97,0.1,168105.38,120199.45,Debit Card,Cancelled
ORD00465,2025-11-08,Vikram,Office Supplies,West,Store,4,14144.15,0.05,53747.77,35608.91,Debit Card,Completed
ORD00466,2025-01-18,Vikram,Electronics,East,Online,5,14954.71,0.2,59818.84,35324.56,UPI,Cancelled
ORD00467,2025-01-12,Rahul,Electronics,North,Store,5,22989.94,0.2,91959.76,65925.67,Cash,Pending
ORD00468,2025-03-12,Vikram,Office Supplies,North,Mobile App,5,9272.01,0.2,37088.04,23178.43,Debit Card,Pending
ORD00469,2025-02-09,Priya,Home Appliances,East,Online,6,19853.67,0.05,113165.92,78818.13,Net Banking,Returned
ORD00470,2025-02-10,Rohan,Accessories,North,Online,1,23058.51,0.1,20752.66,13580.11,Net Banking,Completed
ORD00471,2025-11-21,Rahul,Office Supplies,South,Online,7,1495.08,0.2,8372.45,4708.29,Credit Card,Returned
ORD00472,2025-08-17,Rahul,Furniture,East,Online,2,5668.83,0.1,10203.89,8019.34,Debit Card,Completed
ORD00473,2025-10-08,Rahul,Furniture,West,Mobile App,7,6674.57,0.15,39713.69,27821.3,UPI,Returned
ORD00474,2025-07-22,Priya,Office Supplies,West,Store,4,14095.02,0.2,45104.06,28139.24,Net Banking,Completed
ORD00475,2025-02-27,Neha,Home Appliances,North,Store,7,10674.98,0.1,67252.37,40832.07,UPI,Cancelled
ORD00476,2025-11-12,Sneha,Furniture,East,Online,8,15636.08,0.15,106325.34,59910.42,Credit Card,Completed
ORD00477,2025-01-28,Vikram,Electronics,East,Mobile App,4,23731.18,0.05,90178.48,73100.99,Credit Card,Cancelled
ORD00478,2025-08-19,Sneha,Furniture,East,Mobile App,8,715.29,0.05,5436.2,4196.77,Debit Card,Pending
ORD00479,2025-12-22,Rahul,Electronics,East,Online,1,9508.68,0.2,7606.94,4283.05,Net Banking,Cancelled
ORD00480,2025-01-28,Vikram,Office Supplies,North,Online,8,16420.73,0.0,131365.84,74875.81,Cash,Returned
ORD00481,2025-04-29,Ananya,Home Appliances,North,Online,7,12787.23,0.0,89510.61,73502.68,UPI,Returned
ORD00482,2025-10-15,Ananya,Accessories,South,Online,1,1137.85,0.2,910.28,583.92,Cash,Cancelled
ORD00483,2025-07-01,Aarav,Office Supplies,West,Online,5,6019.69,0.2,24078.76,15236.16,Net Banking,Cancelled
ORD00484,2025-04-26,Priya,Accessories,South,Store,3,8643.39,0.15,22040.64,16466.11,UPI,Pending
ORD00485,2025-08-07,Rahul,Furniture,South,Mobile App,5,22756.92,0.1,102406.14,70122.68,Net Banking,Pending
ORD00486,2025-03-12,Rohan,Furniture,South,Store,5,17260.02,0.2,69040.08,56810.93,Credit Card,Completed
ORD00487,2025-04-05,Neha,Accessories,West,Store,6,21012.13,0.05,119769.14,91997.53,Debit Card,Cancelled
ORD00488,2025-03-19,Vikram,Home Appliances,South,Mobile App,4,2803.27,,10652.43,5942.56,UPI,Pending
ORD00489,2025-12-18,Ananya,Office Supplies,South,Store,1,9077.64,0.15,7715.99,4554.18,Debit Card,Returned
ORD00490,2025-03-12,Aarav,Office Supplies,West,Online,3,4952.51,0.0,14857.53,9992.83,UPI,Pending
ORD00491,2025-02-03,Ananya,Office Supplies,West,Online,3,23188.51,0.15,59130.7,47904.07,Debit Card,Returned
ORD00492,2025-01-22,Aarav,Home Appliances,North,Store,7,18046.99,0.15,107379.59,78757.72,Debit Card,Completed
ORD00493,2025-05-06,Aarav,Furniture,East,Store,7,24598.19,0.0,172187.33,123511.74,Debit Card,Cancelled
ORD00494,2025-05-27,Aarav,Home Appliances,South,Store,8,4287.19,0.1,30867.77,22655.1,Debit Card,Completed
ORD00495,2025-09-14,Rahul,Accessories,West,Store,2,4617.32,0.2,7387.71,6141.79,Debit Card,Completed
ORD00496,2025-04-02,Priya,Office Supplies,East,Mobile App,8,14819.34,0.05,112626.98,91764.47,UPI,Completed
ORD00497,2025-02-16,Rohan,Home Appliances,South,Store,2,17699.73,0.1,31859.51,18338.08,Net Banking,Returned
ORD00498,2025-01-23,Rahul,Furniture,South,Online,3,22819.48,0.2,54766.75,44437.28,Credit Card,Returned
ORD00499,2025-06-07,Rahul,Electronics,South,Online,5,18294.52,0.15,77751.71,49499.39,Credit Card,Cancelled
ORD00500,2025-01-07,Aarav,Home Appliances,West,Online,8,12516.05,0.15,85109.14,60687.1,UPI,Returned
ORD00501,2025-08-21,Sneha,Home Appliances,East,Mobile App,7,11130.6,0.2,62331.36,45503.8,Net Banking,Pending
ORD00502,2025-01-26,Aarav,Home Appliances,East,Store,3,3834.17,0.1,10352.26,5807.79,Credit Card,Completed
ORD00503,2025-02-25,Rahul,Accessories,East,Online,7,24844.32,0.05,165214.73,124179.88,Credit Card,Cancelled
ORD00504,2025-06-15,Priya,Office Supplies,West,Online,6,22453.61,0.0,134721.66,104750.48,Credit Card,Cancelled
ORD00505,2025-06-18,Priya,Home Appliances,North,Store,7,13187.46,0.05,87696.61,64335.65,Net Banking,Cancelled
ORD00506,2025-08-07,Neha,Furniture,West,Mobile App,6,6602.55,0.2,31692.24,26891.1,Debit Card,Returned
ORD00507,2025-04-03,Aarav,Accessories,North,Mobile App,4,17758.39,0.05,67481.88,37147.04,UPI,Returned
ORD00508,2025-07-31,Sneha,Electronics,South,Mobile App,1,8444.74,0.2,6755.79,5349.32,Cash,Cancelled
ORD00509,2025-02-04,Aarav,Electronics,East,Store,5,7612.06,0.2,30448.24,19705.41,Debit Card,Completed
ORD00510,2025-03-31,Ananya,Accessories,North,Mobile App,4,8363.29,0.1,30107.84,24889.67,UPI,Returned
ORD00511,2025-03-21,Ananya,Accessories,North,Mobile App,8,22317.65,0.2,142832.96,116948.57,Cash,Cancelled
ORD00512,2025-10-12,,Electronics,South,Store,1,5325.32,0.1,4792.79,3785.64,Credit Card,Cancelled
ORD00513,2025-07-12,Priya,Office Supplies,East,Mobile App,3,14338.89,0.15,36564.17,22165.7,Credit Card,Cancelled
ORD00514,2025-07-31,Vikram,Furniture,,Online,2,12501.8,0.05,23753.42,15712.3,Credit Card,Cancelled
ORD00515,2025-01-20,Ananya,Home Appliances,South,Online,4,22846.84,0.15,77679.26,54515.18,Cash,Returned
ORD00516,2025-09-26,Priya,Home Appliances,South,Online,5,19422.0,0.05,92254.5,72036.41,Credit Card,Returned
ORD00517,2025-07-18,Priya,Office Supplies,West,Online,2,252.13,0.0,504.26,381.28,Credit Card,Cancelled
ORD00518,2025-01-12,Sneha,Office Supplies,East,Mobile App,5,16025.44,0.05,76120.84,49194.17,Cash,Returned
ORD00519,2025-12-10,Aarav,Home Appliances,North,Online,2,6925.46,0.05,13158.37,8317.29,Net Banking,Cancelled
ORD00520,2025-10-09,Rahul,Electronics,East,Mobile App,6,6885.64,0.1,37182.46,26854.1,Cash,Returned
ORD00521,2025-01-26,Aarav,Electronics,West,Store,3,870.47,0.0,2611.41,1519.26,UPI,Returned
ORD00522,2025-11-12,Priya,Accessories,South,Online,6,7914.15,0.05,45110.65,34458.65,Debit Card,Completed
ORD00523,2025-08-22,Sneha, Furniture ,East,Store,5,17159.28,0.15,72926.94,50404.46,Debit Card,Pending
ORD00524,2025-12-25,Aarav,Electronics,West,Online,6,19751.15,0.1,106656.21,73164.55,Cash,Returned
ORD00525,2025-08-25,Rahul,Home Appliances,North,Store,3,7164.1,0.1,19343.07,14146.21,Credit Card,Cancelled
ORD00526,2025-10-12,Rohan,Furniture,South,Mobile App,2,19841.91,0.2,31747.06,21851.26,UPI,Returned
ORD00527,2025-07-16,Rohan,Home Appliances,East,Mobile App,2,8616.75,0.2,13786.8,9365.99,UPI,Pending
ORD00528,2025-12-06,Priya,Home Appliances,West,Store,2,18523.27,0.2,29637.23,23740.15,Net Banking,Completed
ORD00529,2025-08-16,Priya,Home Appliances,West,Store,3,7804.69,0.15,19901.96,11361.68,Debit Card,Completed
ORD00530,2025-02-16,Aarav,Furniture,South,Store,4,20453.28,0.2,65450.5,53733.34,Net Banking,Cancelled
ORD00531,2025-07-19,Vikram,Accessories,East,Online,8,5012.32,0.1,36088.7,23093.9,Net Banking,Completed
ORD00532,2025-11-10,Aarav,Electronics,East,Online,7,21213.77,0.1,133646.75,76008.0,Cash,Completed
ORD00533,2025-05-01,Rohan,Accessories,West,Store,7,17600.21,0.15,104721.25,77238.65,Net Banking,Pending
ORD00534,2025-12-06,Neha,Accessories,South,Store,3,11950.55,0.05,34059.07,24407.63,UPI,Pending
ORD00535,2025-01-06,Ananya,Accessories,South,Online,2,16262.47,0.05,30898.69,23680.81,UPI,Returned
ORD00536,2025-08-22,Ananya,Accessories,East,Online,7,15637.72,0.15,93044.43,65393.9,UPI,Returned
ORD00537,2025-11-06,Vikram,Accessories,East,Online,1,14511.77,0.05,13786.18,10527.66,Credit Card,Returned
ORD00538,2025-12-27,Priya,Furniture,East,Store,6,2962.13,0.15,15106.86,12667.42,Net Banking,Completed
ORD00539,2025-09-25,Vikram, Home Appliances ,north,Store,2,6244.0,0.0,12488.0,9431.21,Net Banking,Completed
ORD00540,2025-08-29,Neha,Accessories,East,Store,8,12889.68,0.15,87649.82,63299.79,Cash,Pending
ORD00541,2025-01-19,Ananya,Home Appliances,South,Mobile App,5,18215.25,0.2,72861.0,45766.39,Credit Card,Cancelled
ORD00542,2025-11-16,Priya,Office Supplies,East,Online,1,7277.37,0.0,7277.37,4279.43,Net Banking,Cancelled
ORD00543,2025-05-21,Rahul,Accessories,East,Online,5,502.94,0.0,2514.7,1838.61,Cash,Pending
ORD00544,2025-09-06,Priya,Furniture,South,Store,3,20014.39,0.0,60043.17,39199.45,Debit Card,Returned
ORD00545,2025-05-02,Neha,Electronics,East,Online,8,18191.08,0.05,138252.21,84784.14,Credit Card,Pending
ORD00546,2025-08-26,Sneha,Accessories,West,Store,7,11984.36,0.15,71306.94,55180.53,Cash,Pending
ORD00547,2025-09-29,Neha,Home Appliances,,Online,7,444.8,0.15,2646.56,1758.91,Net Banking,Cancelled
ORD00548,2025-08-10,Vikram,Home Appliances,West,Store,5,8473.94,0.1,38132.73,30151.36,UPI,Pending
ORD00549,2025-09-24,Aarav,Electronics,North,Online,6,16991.3,0.05,96850.41,62369.82,Debit Card,Completed
ORD00550,2025-09-26,Vikram,Office Supplies,South,Online,2,17184.66,0.1,30932.39,19048.94,Credit Card,Completed
ORD00551,2025-01-30,Priya,Electronics,South,Store,4,23769.65,0.0,95078.6,72490.07,Net Banking,Pending
ORD00552,2025-02-26,Priya,Accessories,East,Store,3,6445.39,0.15,16435.74,12296.29,Cash,Cancelled
ORD00553,2025-03-24,Neha,Electronics,East,Store,2,7040.59,0.0,14081.18,9361.73,UPI,Returned
ORD00554,2025-02-05,Rahul,Accessories,North,Online,8,24488.64,0.05,186113.66,136438.17,Net Banking,Returned
ORD00555,2025-04-22,Priya,Electronics,East,Store,2,22828.34,0.1,41091.01,23873.31,Credit Card,Returned
ORD00556,2025-03-18,Neha,Accessories,North,Mobile App,1,23332.41,0.15,19832.55,12493.14,Debit Card,Returned
ORD00557,2025-08-12,Aarav,Accessories,West,Online,7,21124.62,0.0,147872.34,105290.82,Net Banking,Cancelled
ORD00558,2025-06-20,Neha,Electronics,West,Store,5,10105.28,0.0,50526.4,33327.55,UPI,Pending
ORD00559,2025-10-11,Rohan,Electronics,East,Store,1,24192.7,0.05,22983.06,14701.37,Credit Card,Returned
ORD00560,2025-04-08,Sneha,Accessories,West,Online,3,1037.1,0.0,3111.3,2383.01,Net Banking,Cancelled
ORD00561,2025-09-13,Aarav,Office Supplies,North,Store,8,24169.37,0.0,193354.96,108493.94,Credit Card,Pending
ORD00562,2025-12-01,Sneha,Electronics,North,Mobile App,8,23511.23,0.2,150471.87,89483.53,UPI,Returned
ORD00563,2025-12-01,Rahul,Electronics,South,Mobile App,1,11859.81,0.2,9487.85,5348.69,Credit Card,Cancelled
ORD00564,2025-02-19,Priya,Electronics,West,Mobile App,8,15338.96,0.2,98169.34,55876.74,Net Banking,Pending
ORD00565,2025-02-02,Rahul,Office Supplies,South,Online,4,10741.35,0.15,36520.59,23638.7,Net Banking,Pending
ORD00566,2025-06-21,Rahul,Office Supplies,South,Store,2,3150.53,0.05,5986.01,4652.72,UPI,Completed
ORD00567,2025-03-10,Rahul,Electronics,West,Online,2,19807.65,0.2,31692.24,21006.86,Credit Card,Completed
ORD00568,2025-04-02,Rohan,Accessories,South,Online,2,17712.52,0.2,28340.03,23127.58,UPI,Cancelled
ORD00569,2025-09-25,Aarav,Home Appliances,South,Mobile App,8,10388.98,0.05,78956.25,57887.67,Debit Card,Completed
ORD00570,2025-11-18,Sneha,Electronics,North,Mobile App,5,8794.16,0.0,43970.8,31540.83,Cash,Pending
ORD00571,2025-08-26,Rahul,Accessories,West,Online,4,7019.2,0.05,26672.96,15571.77,UPI,Completed
ORD00572,2025-01-28,Ananya,Electronics,North,Mobile App,6,7233.85,0.15,36892.64,23073.19,Credit Card,Pending
ORD00573,2025-03-22,Sneha,Accessories,east,Store,1,12203.78,0.0,12203.78,6971.51,UPI,Cancelled
ORD00574,2025-04-28,Rohan,Furniture,West,Online,2,8254.39,0.0,16508.78,10254.19,Credit Card,Returned
ORD00575,2025-10-27,Ananya,Furniture,West,Store,8,1500.33,0.15,10202.24,6054.85,UPI,Returned
ORD00576,2025-04-10,Aarav,Home Appliances,North,Store,6,24392.56,0.05,139037.59,90481.13,UPI,Completed
ORD00577,2025-08-27,Vikram,Home Appliances,South,Mobile App,8,10542.86,0.1,75908.59,46756.36,Net Banking,Pending
ORD00578,2025-10-23,Sneha,Home Appliances,West,Store,4,2298.89,0.2,7356.45,5125.71,Cash,Completed
ORD00579,2025-08-08,,Home Appliances,North,Store,4,6308.61,0.15,21449.27,15525.84,Credit Card,Completed
ORD00580,2025-08-29,Priya,Accessories,West,Online,1,10728.59,0.15,9119.3,6326.8,Credit Card,Completed
ORD00581,2025-12-21,Sneha,Electronics,North,Store,7,23755.86,0.05,157976.47,103872.96,Cash,Pending
ORD00582,2025-12-27,Ananya,Accessories,South,Mobile App,8,21469.36,0.2,137403.9,76578.5,Debit Card,Pending
ORD00583,2025-07-09,Priya,Accessories,East,Mobile App,8,17641.97,0.0,141135.76,114053.9,Credit Card,Cancelled
ORD00584,2025-08-07,Sneha,Electronics,East,Mobile App,5,17496.67,0.2,69986.68,49881.64,Credit Card,Cancelled
ORD00585,2025-01-27,Neha,Office Supplies,South,Mobile App,2,9666.43,0.15,16432.93,12090.36,Net Banking,Completed
ORD00586,2025-10-15,Priya,Accessories,South,Mobile App,4,3589.38,0.1,12921.77,8032.04,UPI,Cancelled
ORD00587,2025-06-30,Priya,Office Supplies,East,Store,5,12663.61,0.15,53820.34,34076.0,Debit Card,Completed
ORD00588,2025-08-29,Priya,Furniture,West,Online,5,11381.66,0.1,51217.47,40460.32,Credit Card,Returned
ORD00589,2025-04-02,Vikram,Electronics,South,Store,5,23962.67,0.0,119813.35,69828.36,UPI,Pending
ORD00590,2025-09-24,Ananya,Office Supplies,West,Store,1,7435.26,0.2,5948.21,4934.14,Credit Card,Cancelled
ORD00591,2025-04-07,Neha,Accessories,East,Mobile App,2,697.61,0.05,1325.46,1061.01,Cash,Returned
ORD00592,2025-10-31,Vikram,Furniture,East,Online,8,11531.48,0.2,73801.47,43512.33,Debit Card,Cancelled
ORD00593,2025-05-28,Rahul,Home Appliances,South,Mobile App,1,3836.21,0.1,3452.59,2371.16,Net Banking,Cancelled
ORD00594,2025-04-04,Priya,Electronics,East,Mobile App,3,21007.39,0.05,59871.06,35825.43,UPI,Returned
ORD00595,2025-05-14,Neha,Office Supplies,South,Store,6,4734.74,0.2,22726.75,17320.97,Debit Card,Pending
ORD00596,2025-10-01,Ananya,Furniture,West,Store,5,3169.03,0.0,15845.15,10637.94,UPI,Completed
ORD00597,2025-10-07,Vikram,Home Appliances,South,Mobile App,6,16234.01,0.1,87663.65,60678.43,Debit Card,Cancelled
ORD00598,2025-12-19,Priya,Office Supplies,North,Store,2,18331.27,0.0,36662.54,21697.88,Net Banking,Pending
ORD00599,2025-08-17,Sneha,Home Appliances,South,Store,6,2448.16,0.0,14688.96,10758.86,UPI,Completed
ORD00600,2025-02-12,Rohan,Furniture,West,Store,8,16975.03,0.0,135800.24,114445.9,Net Banking,Completed
ORD00601,2025-12-08,Neha,Electronics,East,Store,6,10029.32,0.15,51149.53,33804.16,Cash,Cancelled
ORD00602,2025-08-17,Rohan,Accessories,East,Online,2,5510.02,0.15,9367.03,7235.64,Debit Card,Returned
ORD00603,2025-03-13,Neha,Electronics,West,Online,2,3719.44,0.1,6694.99,4635.5,Credit Card,Returned
ORD00604,2025-11-24,Rahul,Furniture,South,Store,5,10450.67,0.2,41802.68,28786.83,Cash,Returned
ORD00605,2025-01-22,Ananya,Furniture,North,Online,5,20889.44,0.1,94002.48,65635.37,UPI,Cancelled
ORD00606,2025-06-03,Ananya,Furniture,North,Online,8,3235.8,0.1,23297.76,15729.41,Cash,Returned
ORD00607,2025-02-04,Vikram,Accessories,North,Store,6,14589.48,0.2,70029.5,47677.52,Net Banking,Completed
ORD00608,2025-05-13,Rahul,Office Supplies,South,Online,3,14604.11,0.05,41621.71,26883.64,Cash,Cancelled
ORD00609,2025-08-03,Priya,Home Appliances,South,Mobile App,6,1360.57,0.1,7347.08,5208.23,UPI,Completed
ORD00610,2025-11-03,Vikram,Office Supplies,East,Online,3,13661.25,0.1,36885.38,29436.25,Net Banking,Cancelled
ORD00611,2025-03-15,Ananya,Accessories,East,Online,1,3553.19,0.1,3197.87,2116.68,Credit Card,Pending
ORD00612,2025-03-21,Priya,Accessories,West,Online,4,20814.6,0.2,66606.72,48891.23,Credit Card,Pending
ORD00613,2025-01-09,Ananya,Home Appliances,East,Online,8,8803.02,0.1,63381.74,37503.24,Cash,Completed
ORD00614,2025-03-02,Vikram,Furniture,South,Online,4,3348.55,0.05,12724.49,9624.98,Credit Card,Returned
ORD00615,2025-12-20,Aarav,Furniture,North,Online,2,2081.72,0.15,3538.92,2750.45,Net Banking,Completed
ORD00616,2025-08-29,Aarav,Electronics,North,Mobile App,2,22726.95,0.0,45453.9,25903.01,UPI,Pending
ORD00617,2025-04-05,Vikram,Home Appliances,,Store,6,877.09,0.05,4999.41,4018.32,UPI,Pending
ORD00618,2025-09-16,Sneha,Furniture,East,Online,2,2612.78,0.2,4180.45,3256.46,Net Banking,Completed
ORD00619,2025-02-20,Rahul,Accessories,North,Online,4,23023.86,0.15,78281.12,51660.76,Cash,Returned
ORD00620,2025-08-06,Neha,Electronics,West,Online,4,12929.14,0.15,43959.08,25665.67,Net Banking,Pending
ORD00621,2025-09-11,Priya,Office Supplies,West,Online,6,17662.56,0.2,84780.29,64996.04,Debit Card,Cancelled
ORD00622,2025-08-22,Rohan,Office Supplies,West,Online,5,17223.11,0.15,73198.22,45219.08,Credit Card,Returned
ORD00623,2025-12-14,Rohan,Accessories,North,Online,6,4605.54,0.15,23488.25,17654.44,UPI,Returned
ORD00624,2025-07-25,Sneha,Office Supplies,South,Mobile App,2,18574.59,0.05,35291.72,20095.57,Debit Card,Completed
ORD00625,2025-04-30,Vikram,Accessories,East,Store,7,18171.23,0.1,114478.75,89229.9,Net Banking,Returned
ORD00626,2025-09-06,Vikram,Accessories,West,Online,5,3812.25,0.15,16202.06,9436.26,UPI,Completed
ORD00627,2025-02-20,Rahul,Accessories,East,Online,1,20783.26,0.15,17665.77,13309.96,Cash,Completed
ORD00628,2025-02-09,Ananya,Accessories,East,Mobile App,8,19849.38,0.05,150855.29,96256.07,Cash,Completed
ORD00629,2025-01-17,Neha,Accessories,West,Store,7,22021.12,0.0,154147.84,102522.03,Credit Card,Completed
ORD00630,2025-04-01,Rahul,Office Supplies,West,Store,5,22134.8,0.05,105140.3,73329.46,Credit Card,Returned
ORD00631,2025-12-04,Rohan,Office Supplies,West,Mobile App,8,11976.39,0.05,91020.56,63896.94,Debit Card,Cancelled
ORD00632,2025-05-26,Neha,Office Supplies,North,Mobile App,6,1676.39,0.2,8046.67,4534.58,Cash,Returned
ORD00633,2025-02-19,Aarav,Furniture,South,Online,7,8726.8,0.1,54978.84,37032.59,Cash,Completed
ORD00634,2025-12-19,Aarav,Home Appliances,East,Online,2,21743.16,0.0,43486.32,28321.7,Debit Card,Returned
ORD00635,2025-10-18,Neha,Accessories,West,Store,7,6775.48,0.15,40314.11,29284.04,Net Banking,Completed
ORD00636,2025-09-08,Neha,Furniture,East,Store,2,17317.97,0.05,32904.14,21413.69,Debit Card,Pending
ORD00637,2025-09-12,Vikram,Electronics,East,Mobile App,2,21033.46,0.2,33653.54,20670.81,Debit Card,Pending
ORD00638,2025-11-16,Neha,Office Supplies,North,Mobile App,2,17985.02,0.2,28776.03,16644.63,Net Banking,Returned
ORD00639,2025-08-07,Vikram,Home Appliances,East,Store,4,8780.81,0.0,35123.24,26183.01,Net Banking,Cancelled
ORD00640,2025-04-13,Rahul,Electronics,South,Mobile App,7,10147.18,0.2,56824.21,40038.95,Debit Card,Pending
ORD00641,2025-12-05,Rohan,Home Appliances,North,Mobile App,8,6808.21,0.2,43572.54,34539.08,UPI,Cancelled
ORD00642,2025-08-25,Rohan,Office Supplies,North,Mobile App,3,6123.29,0.1,16532.88,13279.81,UPI,Returned
ORD00643,2025-05-17,Sneha,Accessories,South,Online,5,16204.16,0.1,72918.72,55130.67,UPI,Pending
ORD00644,2025-01-15,Rohan,Accessories,North,Online,4,19956.56,0.1,71843.62,49518.06,UPI,Cancelled
ORD00645,2025-03-11,Rahul,Electronics,West,Online,1,6571.16,0.1,5914.04,4421.34,Credit Card,Completed
ORD00646,2025-06-10,Priya,Accessories,South,Online,5,21699.22,0.15,92221.68,75532.5,Credit Card,Completed
ORD00647,2025-09-25,Priya,Office Supplies,East,Mobile App,5,12486.81,0.0,62434.05,38797.96,Debit Card,Pending
ORD00648,2025-08-05,Vikram,Accessories,West,Store,4,3735.31,0.05,14194.18,8718.53,Net Banking,Completed
ORD00649,2025-09-09,Rohan,Accessories,South,Store,6,17535.5,0.0,105213.0,67856.81,UPI,Cancelled
ORD00650,2025-09-01,Aarav,Electronics,South,Store,6,20560.93,0.0,123365.58,91737.02,Net Banking,Returned
ORD00651,2025-06-08,Sneha,Accessories,West,Online,6,22593.45,0.0,135560.7,96312.25,Debit Card,Cancelled
ORD00652,2025-06-04,Rahul,Accessories,East,Mobile App,2,23417.61,0.05,44493.46,28441.42,Debit Card,Completed
ORD00653,2025-05-21,Rohan,Office Supplies,West,Online,2,20606.46,0.15,35030.98,24217.88,UPI,Cancelled
ORD00654,2025-09-17,Neha,Accessories,North,Online,2,8893.63,0.2,14229.81,10939.44,UPI,Returned
ORD00655,2025-11-25,Neha,Home Appliances,North,Online,3,226.43,0.05,645.33,476.57,UPI,Pending
ORD00656,2025-09-22,Neha,Accessories,West,Mobile App,3,21196.97,0.15,54052.27,42581.98,UPI,Cancelled
ORD00657,2025-03-30,Neha,Furniture,West,Store,6,20018.29,0.05,114104.25,65646.42,Net Banking,Pending
ORD00658,2025-01-11,Priya,Accessories,South,Store,1,23089.34,0.2,18471.47,13631.73,UPI,Completed
ORD00659,2025-07-25,Neha,Furniture,North,Online,7,15069.76,0.05,100213.9,57795.2,Net Banking,Returned
ORD00660,2025-08-21,Vikram,Office Supplies,West,Store,8,3095.03,0.05,23522.23,14281.83,UPI,Returned
ORD00661,2025-04-16,Sneha,Accessories,South,Store,4,24880.91,,89571.28,68791.86,UPI,Completed
ORD00662,2025-05-29,Neha,Home Appliances,West,Online,5,6001.82,0.15,25507.73,20972.42,Credit Card,Returned
ORD00663,2025-03-10,Rohan,Accessories,East,Online,6,24363.82,0.15,124255.48,93944.07,Credit Card,Completed
ORD00664,2025-01-27,Aarav,Electronics,East,Mobile App,6,23286.96,0.15,118763.5,97679.17,Net Banking,Returned
ORD00665,2025-06-04,Aarav,Home Appliances,South,Store,7,16830.86,0.05,111925.22,94063.9,UPI,Returned
ORD00666,2025-06-23,Rohan,Furniture,East,Online,8,3428.2,0.1,24683.04,18835.05,Cash,Completed
ORD00667,2025-03-07,Rohan,Office Supplies,East,Mobile App,8,21811.24,0.1,157040.93,121604.17,Cash,Cancelled
ORD00668,2025-08-12,Rahul,Home Appliances,West,Online,3,7991.24,0.15,20377.66,15876.29,UPI,Pending
ORD00669,2025-01-28,Ananya,Accessories,North,Store,4,4701.06,0.15,15983.6,10038.77,Credit Card,Returned
ORD00670,2025-07-02,Rahul,Electronics,East,Online,8,11525.33,0.0,92202.64,74108.01,UPI,Cancelled
ORD00671,2025-04-03,Sneha,Home Appliances,North,Mobile App,3,18785.93,0.1,50722.01,36467.82,Net Banking,Pending
ORD00672,2025-08-02,Neha,Electronics,,Mobile App,2,6267.01,0.15,10653.92,8023.17,Credit Card,Returned
ORD00673,2025-07-11,Ananya,Accessories,West,Mobile App,2,20948.88,0.05,39802.87,22236.36,Cash,Completed
ORD00674,2025-06-18,Rahul,Furniture,,Mobile App,1,16455.89,0.15,13987.51,9056.56,Cash,Cancelled
ORD00675,2025-01-29,Rohan,Office Supplies,South,Online,2,13746.83,0.2,21994.93,14613.81,Debit Card,Completed
ORD00676,2025-01-11,Rahul,Electronics,East,Store,4,4199.08,0.15,14276.87,9072.68,Debit Card,Cancelled
ORD00677,2025-12-17,Sneha,Accessories,West,Store,3,9072.25,0.0,27216.75,21762.95,Debit Card,Cancelled
ORD00678,2025-10-16,Rahul,Accessories,West,Online,7,2392.03,0.15,14232.58,11290.68,Credit Card,Cancelled
ORD00679,2025-08-26,Priya,Office Supplies,West,Store,4,16243.12,0.05,61723.86,51181.44,Credit Card,Returned
ORD00680,2025-06-03,Rohan,Office Supplies,North,Mobile App,3,24607.03,0.1,66438.98,53314.72,Credit Card,Completed
ORD00681,2025-09-20,Vikram,Office Supplies,East,Mobile App,2,12839.69,0.15,21827.47,12623.81,Credit Card,Completed
ORD00682,2025-02-28,Aarav,Electronics,West,Mobile App,8,4611.87,0.05,35050.21,28140.87,Cash,Cancelled
ORD00683,2025-10-28,Vikram,Office Supplies,South,Online,8,18970.25,0.15,128997.7,95089.77,UPI,Completed
ORD00684,2025-11-06,Aarav,Electronics,West,Online,5,21809.65,0.0,109048.25,74168.04,Credit Card,Pending
ORD00685,2025-12-02,Ananya,Office Supplies,East,Mobile App,8,11585.05,0.15,78778.34,63860.41,Debit Card,Cancelled
ORD00686,2025-02-14,Aarav,Furniture,North,Online,3,3507.58,0.05,9996.6,5833.75,Debit Card,Pending
ORD00687,2025-11-29,Vikram,Accessories,South,Store,4,10979.34,0.2,35133.89,21335.91,Debit Card,Completed
ORD00688,2025-03-01,Ananya,Electronics,West,Mobile App,3,22575.02,0.15,57566.3,48307.34,UPI,Pending
ORD00689,2025-05-31,Rohan,Accessories,West,Mobile App,7,1415.42,0.0,9907.94,5754.52,Net Banking,Cancelled
ORD00690,2025-01-19,Ananya,Furniture,North,Mobile App,8,10082.06,0.2,64525.18,46929.92,Credit Card,Returned
ORD00691,2025-10-23,Rohan, Accessories ,north,Store,6,13898.4,0.1,75051.36,61381.74,Net Banking,Cancelled
ORD00692,2025-08-18,Ananya,Office Supplies,West,Online,7,667.05,0.1,4202.41,3226.87,Net Banking,Pending
ORD00693,2025-10-28,Vikram,Accessories,West,Mobile App,6,23055.13,0.15,117581.16,69296.17,Cash,Returned
